Z,T,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_7,pre_8,pre_9,pre_10,pre_11,pre_12,pre_13,pre_14,pre_15,pre_16,pre_17,pre_18,pre_19,pre_20,pre_21,pre_22,pre_23,pre_24,pre_25,pre_26,pre_27,pre_28,pre_29,pre_30,pre_31,pre_32,pre_33,pre_34,pre_35,pre_36,pre_37,pre_38,pre_39,pre_40,pre_41,pre_42,pre_43,pre_44,pre_45,pre_46,pre_47,pre_48,pre_49,pre_50,pre_51,pre_52,pre_53,pre_54,pre_55,pre_56,pre_57,pre_58,pre_59,pre_60,pre_61,pre_62,pre_63,pre_64,pre_65,pre_66,pre_67,pre_68,pre_69,pre_70,pre_71,pre_72,pre_73,pre_74,pre_75,pre_76,pre_77,pre_78,pre_79,pre_80,pre_81,pre_82,pre_83,pre_84,pre_85,pre_86,pre_87,pre_88,pre_89,pre_90,pre_91,pre_92,pre_93,pre_94,pre_95,pre_96,pre_97,pre_98,pre_99,pre_100,pre_101,pre_102,pre_103,pre_104,pre_105,pre_106,pre_107,pre_108,pre_109,pre_110,pre_111,pre_112,pre_113,pre_114,pre_115,pre_116,pre_117,pre_118,pre_119,pre_120,post_1,post_2,post_3,post_4,post_5,post_6,post_7,post_8,post_9,post_10,post_11,post_12,post_13,post_14,post_15,post_16,post_17,post_18,post_19,post_20
0.15918230108432907,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0,5.0,7.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,12.0,11.0,4.0,0.0,2.0,3.0,3.0,9.0,8.0,8.0,2.0,0.0,3.0,3.0,6.0,13.0,7.0,1.0,0.0
0.43295804116479997,0.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,3.0,2.0,0.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,0.0,6.0,1.0,5.0,1.0,1.0,1.0,3.0,7.0,3.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,3.0,0.0,2.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,2.0,1.0,7.0,2.0,4.0,0.0,1.0,0.0,2.0,6.0,2.0,2.0,3.0,0.0,1.0,2.0,6.0,3.0,4.0,1.0,0.0,1.0,2.0,1.0,8.0,4.0,2.0,2.0,0.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,5.0,1.0,1.0,0.0,2.0,1.0,2.0,6.0,3.0,3.0,0.0,0.0,3.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0,1.0,4.0,7.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,1.0,4.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0
0.2793621769098912,0.0,2.0,4.0,4.0,0.0,2.0,0.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,3.0,1.0,1.0,2.0,2.0,1.0,7.0,7.0,0.0,2.0,0.0,1.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,3.0,0.0,2.0,2.0,5.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,8.0,4.0,1.0,0.0,1.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,2.0,3.0,7.0,1.0,2.0,0.0
0.9610376321653145,1.0,3.0,8.0,5.0,5.0,2.0,0.0,1.0,2.0,5.0,5.0,4.0,5.0,2.0,1.0,5.0,3.0,5.0,3.0,1.0,0.0,0.0,1.0,2.0,10.0,3.0,3.0,1.0,0.0,2.0,8.0,10.0,0.0,0.0,4.0,0.0,2.0,6.0,4.0,8.0,1.0,0.0,0.0,3.0,1.0,7.0,1.0,1.0,0.0,1.0,4.0,5.0,10.0,1.0,2.0,1.0,1.0,2.0,4.0,7.0,3.0,2.0,1.0,3.0,1.0,5.0,5.0,1.0,1.0,4.0,3.0,1.0,6.0,13.0,9.0,4.0,1.0,1.0,2.0,8.0,7.0,2.0,0.0,1.0,1.0,4.0,6.0,6.0,5.0,1.0,1.0,1.0,2.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,3.0,8.0,2.0,1.0,2.0,1.0,2.0,7.0,7.0,3.0,6.0,1.0,0.0,6.0,4.0,4.0,5.0,1.0,0.0,0.0,2.0,7.0,12.0,17.0,8.0,5.0,3.0,3.0,7.0,15.0,19.0,14.0,8.0,0.0,1.0,6.0,16.0,25.0,13.0,4.0,1.0
0.09813215580838908,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,4.0,2.0,1.0,0.0,2.0,1.0,2.0,6.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,6.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
0.40699555242514285,0.0,0.0,6.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,4.0,4.0,7.0,2.0,0.0,1.0,1.0,3.0,6.0,6.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,6.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,3.0,0.0,2.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,4.0,7.0,9.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,1.0,2.0,3.0,7.0,5.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,10.0,6.0,0.0,1.0,1.0,0.0,3.0,6.0,8.0,4.0,0.0,1.0,0.0,2.0,5.0,6.0,0.0,0.0,0.0
0.008376446001807092,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0
0.5680589295963213,1.0,1.0,5.0,5.0,2.0,1.0,2.0,1.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,7.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,0.0,0.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,0.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,6.0,7.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,4.0,4.0,6.0,3.0,3.0,0.0,0.0,1.0,7.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,4.0,12.0,1.0,0.0,0.0,0.0,2.0,3.0,6.0,6.0,2.0,0.0,0.0,2.0,4.0,3.0,7.0,2.0,1.0,0.0,1.0,4.0,9.0,12.0,6.0,4.0,4.0,2.0,6.0,10.0,10.0,8.0,3.0,2.0,3.0,6.0,12.0,9.0,4.0,3.0,0.0
0.5766097683672401,1.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,8.0,0.0,1.0,0.0,0.0,2.0,7.0,4.0,1.0,2.0,0.0,2.0,4.0,7.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,4.0,10.0,3.0,1.0,2.0,0.0,0.0,5.0,5.0,6.0,0.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,0.0,2.0,0.0,3.0,3.0,6.0,2.0,3.0,0.0,1.0,1.0,5.0,5.0,2.0,2.0,0.0,3.0,0.0,6.0,3.0,3.0,1.0,1.0,0.0,2.0,5.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,6.0,10.0,3.0,3.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,1.0,0.0,5.0,5.0,15.0,20.0,14.0,6.0,1.0,3.0,2.0,10.0,12.0,3.0,2.0,1.0,3.0,5.0,8.0,15.0,7.0,2.0,5.0
0.1371442613273378,0.0,2.0,1.0,5.0,2.0,1.0,1.0,0.0,2.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,3.0,3.0,3.0,7.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,2.0,0.0,3.0,2.0,7.0,1.0,1.0,0.0
0.6722185660414206,0.0,1.0,7.0,5.0,5.0,0.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,3.0,2.0,6.0,2.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,0.0,2.0,1.0,0.0,6.0,4.0,2.0,1.0,0.0,3.0,3.0,6.0,5.0,4.0,1.0,1.0,0.0,1.0,5.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,2.0,3.0,3.0,3.0,6.0,11.0,3.0,1.0,0.0,0.0,2.0,7.0,4.0,4.0,2.0,1.0,1.0,0.0,5.0,3.0,5.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,0.0,0.0,2.0,8.0,5.0,1.0,2.0,0.0,0.0,2.0,2.0,5.0,4.0,4.0,0.0,2.0,4.0,4.0,9.0,3.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,1.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,2.0,1.0,1.0,4.0,6.0,4.0,2.0,2.0,1.0
0.1428737274580416,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,3.0,2.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,2.0,4.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0
0.5092314972536864,1.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,3.0,4.0,0.0,1.0,0.0,0.0,6.0,2.0,2.0,1.0,1.0,0.0,3.0,6.0,4.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,1.0,3.0,0.0,0.0,3.0,8.0,2.0,0.0,1.0,0.0,2.0,5.0,4.0,6.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,1.0,0.0,0.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,10.0,3.0,0.0,1.0,1.0,2.0,8.0,5.0,1.0,1.0,2.0,0.0,0.0,4.0,15.0,14.0,6.0,2.0,2.0,2.0,4.0,7.0,11.0,5.0,3.0,0.0,2.0,2.0,11.0,5.0,4.0,4.0,3.0
0.36876195253012645,0.0,1.0,3.0,6.0,1.0,0.0,0.0,1.0,4.0,6.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,9.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,2.0,1.0,0.0,1.0,7.0,6.0,2.0,0.0,0.0,3.0,1.0,4.0,7.0,2.0,2.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,3.0,4.0,2.0,4.0,2.0,0.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,2.0,4.0,1.0,0.0,0.0,3.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,4.0,10.0,3.0,1.0,1.0
0.2491073893585356,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,3.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,7.0,1.0,1.0,0.0,0.0,3.0,2.0,6.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,4.0,3.0,0.0,0.0,2.0,4.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,6.0,2.0,2.0,1.0,1.0
0.13628212203334145,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,3.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0,2.0,5.0,1.0,2.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,2.0
0.11929113212325759,1.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,2.0,0.0,0.0,2.0,8.0,10.0,5.0,0.0,2.0,2.0,2.0,7.0,8.0,5.0,2.0,1.0
0.05238812645692448,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0
0.4348993146930489,1.0,2.0,5.0,7.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,1.0,2.0,7.0,4.0,1.0,1.0,0.0,2.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,2.0,1.0,0.0,4.0,5.0,2.0,3.0,2.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,7.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,9.0,4.0,2.0,1.0,0.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,4.0,5.0,1.0,5.0,3.0,0.0,0.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,2.0,2.0,9.0,2.0,2.0,0.0,1.0,1.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,5.0,2.0,0.0,0.0,1.0,2.0,2.0,11.0,7.0,1.0,4.0,1.0,4.0,8.0,7.0,7.0,3.0,0.0,2.0,6.0,15.0,11.0,6.0,1.0,0.0
0.7707053805867863,1.0,3.0,3.0,7.0,5.0,1.0,0.0,0.0,1.0,6.0,6.0,2.0,2.0,0.0,3.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,4.0,0.0,0.0,1.0,3.0,3.0,7.0,3.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,5.0,1.0,2.0,0.0,3.0,2.0,7.0,3.0,2.0,1.0,0.0,3.0,10.0,10.0,1.0,3.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,6.0,7.0,2.0,3.0,0.0,1.0,1.0,6.0,4.0,3.0,0.0,2.0,1.0,0.0,6.0,7.0,5.0,2.0,1.0,1.0,4.0,3.0,7.0,4.0,1.0,0.0,3.0,2.0,2.0,7.0,4.0,1.0,2.0,1.0,2.0,9.0,8.0,3.0,1.0,2.0,1.0,3.0,5.0,5.0,6.0,1.0,3.0,2.0,4.0,5.0,17.0,17.0,11.0,5.0,2.0,2.0,10.0,15.0,12.0,5.0,4.0,3.0,0.0,8.0,11.0,14.0,8.0,5.0,2.0
0.8509141823068277,1.0,3.0,4.0,3.0,6.0,2.0,0.0,1.0,1.0,7.0,8.0,1.0,1.0,1.0,2.0,1.0,2.0,7.0,4.0,1.0,5.0,0.0,4.0,6.0,7.0,3.0,3.0,0.0,2.0,2.0,4.0,6.0,3.0,4.0,0.0,1.0,3.0,2.0,7.0,3.0,0.0,0.0,0.0,4.0,3.0,10.0,4.0,3.0,1.0,2.0,5.0,4.0,5.0,3.0,1.0,1.0,2.0,3.0,5.0,13.0,3.0,2.0,2.0,0.0,4.0,5.0,5.0,6.0,7.0,0.0,1.0,6.0,5.0,6.0,1.0,0.0,1.0,2.0,3.0,4.0,4.0,6.0,0.0,2.0,0.0,1.0,5.0,9.0,4.0,2.0,0.0,0.0,2.0,5.0,13.0,5.0,2.0,4.0,0.0,1.0,7.0,4.0,3.0,2.0,4.0,1.0,2.0,7.0,7.0,3.0,3.0,2.0,0.0,2.0,6.0,8.0,4.0,2.0,1.0,1.0,0.0,7.0,14.0,16.0,11.0,6.0,2.0,2.0,4.0,17.0,13.0,6.0,4.0,1.0,5.0,6.0,13.0,16.0,7.0,1.0,2.0
0.6212826674295909,1.0,2.0,6.0,3.0,2.0,3.0,0.0,3.0,3.0,4.0,6.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,6.0,9.0,0.0,1.0,0.0,0.0,3.0,4.0,8.0,5.0,2.0,0.0,0.0,3.0,8.0,6.0,2.0,1.0,1.0,0.0,2.0,5.0,2.0,3.0,1.0,1.0,2.0,3.0,8.0,6.0,3.0,1.0,0.0,0.0,1.0,7.0,6.0,0.0,1.0,0.0,2.0,2.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,6.0,6.0,5.0,0.0,2.0,1.0,1.0,4.0,7.0,4.0,2.0,3.0,1.0,1.0,1.0,5.0,3.0,0.0,1.0,2.0,5.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0,2.0,2.0,0.0,5.0,13.0,2.0,0.0,0.0,1.0,4.0,9.0,7.0,15.0,7.0,1.0,1.0,1.0,9.0,8.0,7.0,3.0,6.0,4.0,5.0,9.0,12.0,13.0,8.0,2.0,1.0
0.37988768839810483,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,8.0,2.0,1.0,1.0,0.0,2.0,5.0,6.0,1.0,1.0,1.0,0.0,2.0,2.0,7.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,6.0,5.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,6.0,0.0,2.0,1.0,2.0,3.0,7.0,2.0,2.0,1.0,0.0,0.0,4.0,2.0,7.0,1.0,3.0,0.0,0.0,3.0,3.0,7.0,1.0,3.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,7.0,10.0,1.0,0.0,1.0,2.0,1.0,4.0,5.0,2.0,0.0,0.0,4.0,5.0,6.0,2.0,0.0,0.0,1.0,3.0,1.0,10.0,9.0,2.0,4.0,3.0,4.0,6.0,6.0,13.0,4.0,4.0,0.0,4.0,3.0,9.0,9.0,6.0,1.0,2.0
