uid,time,chan0,chan1,chan2,chan3,conver,pattern
25,113,0,2,0,0,1,2
25,114,1,1,1,0,0,0
25,115,1,4,1,0,4,0
25,116,0,1,0,2,2,0
25,117,0,1,1,1,3,0
25,118,2,0,1,0,1,0
25,119,2,1,1,3,3,0
26,0,0,0,0,1,0,2
26,1,0,2,1,1,0,0
26,2,0,0,0,1,0,0
26,3,2,2,0,1,1,0
26,4,1,0,0,0,0,0
26,5,0,1,1,1,0,0
26,6,0,0,1,1,1,2
26,7,0,0,2,3,0,2
26,8,0,0,1,0,1,1
26,9,0,1,0,1,1,1
26,10,2,0,0,1,0,1
26,11,0,0,2,0,1,1
26,12,0,0,1,1,2,1
26,13,0,0,1,2,1,1
26,14,0,0,1,0,0,1
26,15,1,0,0,0,0,1
26,16,1,0,1,1,0,1
26,17,2,1,1,3,2,1
26,18,0,1,0,3,0,1
26,19,0,2,1,1,4,1
26,20,1,1,1,0,1,0
26,21,2,0,1,2,1,1
26,22,1,0,0,0,1,1
26,23,2,1,1,1,0,1
26,24,0,0,1,2,0,1
26,25,1,0,0,1,3,0
26,26,2,1,1,0,1,0
26,27,1,0,0,1,1,0
26,28,1,0,0,1,0,0
26,29,0,3,1,0,0,0
26,30,0,0,0,1,1,0
26,31,2,0,1,0,2,0
26,32,0,0,0,0,0,0
26,33,0,1,1,0,0,0
26,34,1,1,0,0,2,0
26,35,1,2,0,1,0,0
26,36,0,1,0,0,0,1
26,37,1,0,0,0,0,1
26,38,0,1,1,0,1,1
26,39,1,0,0,1,2,1
26,40,0,0,0,0,0,1
26,41,1,0,0,2,0,1
26,42,0,0,1,0,0,1
26,43,0,1,0,1,0,1
26,44,0,1,1,1,0,0
26,45,0,0,1,0,0,0
26,46,1,1,0,1,0,0
26,47,2,0,0,1,1,0
26,48,0,0,0,0,0,0
26,49,1,3,0,1,0,0
26,50,1,0,0,1,0,0
26,51,0,1,1,1,0,0
26,52,1,0,1,0,0,0
26,53,2,1,1,0,3,0
26,54,1,2,1,1,2,0
26,55,0,0,1,0,0,0
26,56,1,1,0,1,1,0
26,57,0,2,0,0,1,0
26,58,0,1,2,0,1,0
26,59,1,1,0,0,1,0
26,60,0,1,1,0,0,0
26,61,2,0,1,1,1,0
26,62,2,2,1,0,1,0
26,63,0,0,0,0,0,0
26,64,0,0,1,1,1,0
26,65,0,1,3,0,1,1
26,66,0,0,2,1,0,1
26,67,0,1,1,3,2,1
26,68,1,0,1,0,0,1
26,69,0,1,2,0,0,1
26,70,0,0,0,0,0,1
26,71,0,1,0,0,0,1
26,72,0,1,2,0,1,0
26,73,0,1,0,0,0,0
26,74,0,1,0,0,0,0
26,75,0,0,0,0,0,0
26,76,1,0,0,0,0,0
26,77,1,1,1,1,2,0
26,78,1,0,0,0,0,0
26,79,0,0,0,2,1,0
26,80,0,1,0,0,0,0
26,81,0,0,0,2,0,0
26,82,1,0,0,0,0,0
26,83,0,0,0,1,0,0
26,84,1,0,0,1,1,0
26,85,0,0,0,1,1,0
26,86,2,0,0,3,1,0
26,87,0,2,1,0,1,0
26,88,2,1,2,0,5,0
26,89,2,0,0,1,0,0
26,90,0,0,0,1,0,0
26,91,0,0,0,0,0,0
26,92,0,1,0,0,0,0
26,93,1,1,0,0,1,0
26,94,0,0,1,0,0,0
26,95,1,1,0,0,0,0
26,96,0,0,0,0,0,0
26,97,0,2,1,2,1,0
26,98,0,1,0,1,1,0
26,99,0,2,0,0,0,0
26,100,0,0,0,1,0,0
26,101,0,2,0,2,2,0
26,102,0,1,1,1,0,0
26,103,0,0,1,0,0,0
26,104,0,1,0,0,1,2
26,105,0,1,1,0,2,2
26,106,1,0,0,0,0,2
26,107,0,0,0,0,0,2
26,108,0,1,0,0,0,2
26,109,0,1,0,0,0,2
26,110,1,1,2,0,1,2
26,111,0,0,0,1,0,2
26,112,0,1,2,1,1,2
26,113,0,2,2,2,1,0
26,114,0,1,0,1,1,0
26,115,0,0,0,0,0,2
26,116,0,0,0,1,2,2
26,117,0,2,0,0,0,2
26,118,1,1,0,1,0,2
26,119,0,1,0,0,1,2
27,0,1,0,1,2,1,1
27,1,0,0,1,3,0,1
27,2,0,1,2,0,0,1
27,3,2,1,1,1,0,1
27,4,3,1,0,3,1,1
27,5,3,2,1,0,1,1
27,6,1,1,1,2,2,1
27,7,0,0,3,0,1,1
27,8,0,0,1,0,0,1
27,9,1,1,1,0,1,1
27,10,0,1,0,1,2,2
27,11,0,2,0,0,1,2
27,12,1,2,0,1,0,2
27,13,0,0,1,1,0,2
27,14,0,0,1,0,1,2
27,15,0,1,1,1,2,2
27,16,0,1,0,1,0,2
27,17,2,3,1,1,3,1
27,18,1,0,2,1,1,1
27,19,0,0,1,1,0,1
27,20,0,1,1,1,0,0
27,21,1,2,1,0,0,0
27,22,1,1,0,1,1,0
27,23,3,1,0,3,4,0
27,24,3,0,1,0,1,2
27,25,1,2,0,0,1,2
27,26,1,1,3,2,1,2
27,27,1,1,0,0,1,2
27,28,0,1,2,0,3,2
27,29,0,1,0,1,1,2
27,30,1,0,3,0,0,2
27,31,0,1,2,1,1,2
27,32,1,1,0,0,1,2
27,33,1,0,1,1,0,2
27,34,1,2,2,1,2,2
27,35,0,3,2,0,1,2
27,36,0,0,0,1,0,1
27,37,0,1,0,0,1,2
27,38,0,1,2,0,0,0
27,39,1,1,2,0,1,0
27,40,0,1,0,1,0,0
27,41,1,2,0,1,3,0
27,42,0,1,0,2,2,0
27,43,0,0,2,0,2,1
27,44,1,0,1,2,1,1
27,45,0,0,0,1,0,1
27,46,0,1,1,2,1,1
27,47,3,4,1,0,0,1
27,48,2,1,0,1,1,1
27,49,1,1,2,1,2,1
27,50,2,1,1,2,1,1
27,51,1,3,2,0,1,1
27,52,1,0,1,0,1,1
27,53,0,0,1,1,1,1
27,54,0,1,0,3,1,1
27,55,1,1,2,2,1,1
27,56,1,3,1,2,0,1
27,57,1,1,2,2,0,1
27,58,0,0,1,1,0,1
27,59,1,1,2,1,0,1
27,60,0,0,1,1,0,1
27,61,0,1,3,2,0,1
27,62,3,1,0,2,2,1
27,63,1,3,1,1,1,1
27,64,1,0,1,1,2,1
27,65,1,2,1,1,2,1
27,66,0,0,1,1,2,1
27,67,1,1,1,1,0,1
27,68,2,2,1,0,2,1
27,69,1,0,1,0,1,1
27,70,1,0,0,3,0,1
27,71,0,1,1,0,0,1
27,72,0,2,1,0,2,1
27,73,0,0,0,1,1,1
27,74,1,1,1,0,1,0
27,75,2,0,1,2,1,0
27,76,0,2,0,2,1,0
27,77,0,1,0,2,0,1
27,78,0,0,0,1,1,1
27,79,1,0,1,0,0,1
27,80,2,0,1,0,1,1
27,81,2,1,1,1,0,1
27,82,0,2,2,1,3,1
27,83,4,0,2,1,1,1
27,84,1,0,1,0,0,1
27,85,0,0,1,0,0,1
27,86,1,1,1,2,4,1
27,87,1,0,2,2,1,1
27,88,1,2,0,1,0,1
27,89,0,0,0,1,0,1
27,90,2,0,2,1,0,1
27,91,2,1,2,1,1,1
27,92,2,4,1,3,6,1
27,93,2,0,0,4,1,1
27,94,1,1,0,0,0,1
27,95,0,0,0,2,0,1
27,96,1,2,0,2,1,1
27,97,0,0,0,0,0,1
27,98,0,1,0,0,1,1
27,99,0,0,0,4,1,1
27,100,1,2,1,0,0,1
27,101,2,0,2,1,2,2
27,102,1,3,0,2,1,1
27,103,0,0,0,2,0,2
27,104,0,0,0,2,0,2
27,105,0,5,0,4,2,2
27,106,2,0,0,0,1,2
27,107,0,0,1,1,0,2
27,108,0,0,0,1,0,2
27,109,1,1,2,1,4,2
27,110,0,0,3,0,2,0
27,111,2,1,0,0,0,2
27,112,0,3,1,0,2,2
27,113,0,2,0,0,2,0
27,114,2,1,0,2,3,0
27,115,1,1,0,0,1,0
27,116,1,0,0,2,1,0
27,117,2,1,3,0,0,0
27,118,1,0,0,0,2,0
27,119,0,0,3,2,1,0
28,0,2,0,0,0,0,0
28,1,0,2,0,0,0,0
28,2,1,1,0,0,2,0
28,3,1,0,0,1,1,0
28,4,1,1,0,0,1,0
28,5,0,2,0,0,1,2
28,6,1,0,0,0,0,2
28,7,0,0,0,0,0,2
28,8,1,0,0,0,0,2
28,9,0,1,0,0,0,2
28,10,1,1,0,1,0,2
28,11,0,1,1,2,0,2
28,12,1,2,0,0,0,2
28,13,1,1,0,0,0,2
28,14,0,2,0,1,2,2
28,15,1,3,0,1,0,2
28,16,2,0,2,0,1,2
28,17,2,1,1,1,1,1
28,18,2,0,1,1,0,1
28,19,1,0,3,1,1,1
28,20,0,1,1,2,1,0
28,21,1,0,0,0,0,0
28,22,1,0,0,0,0,0
28,23,0,0,0,1,1,0
28,24,0,1,1,0,0,0
28,25,1,0,0,0,1,0
28,26,1,1,1,1,1,0
28,27,0,1,1,0,0,0
28,28,1,1,0,0,0,0
28,29,1,0,2,0,0,0
28,30,0,1,0,0,2,0
28,31,1,0,1,1,1,0
28,32,0,0,1,0,0,0
28,33,0,1,0,1,0,0
28,34,0,0,0,0,0,0
28,35,0,1,0,1,0,0
28,36,0,1,0,0,1,0
28,37,2,1,1,2,1,0
28,38,2,2,0,0,1,0
28,39,1,0,0,1,0,0
28,40,0,0,1,1,0,0
28,41,1,0,0,0,0,2
28,42,0,2,1,0,0,2
28,43,1,0,0,0,1,0
28,44,1,1,0,0,2,0
28,45,1,0,0,0,2,0
28,46,0,0,0,0,0,2
28,47,0,0,0,1,0,2
28,48,0,2,0,0,0,1
28,49,0,0,1,1,0,1
28,50,0,1,1,0,0,1
28,51,1,1,0,1,0,1
28,52,1,1,1,0,0,1
28,53,1,1,0,1,1,1
28,54,0,2,2,1,0,1
28,55,1,1,1,0,2,1
28,56,0,0,1,1,0,1
28,57,1,1,1,0,1,1
28,58,0,2,0,2,1,1
28,59,1,0,0,0,0,1
28,60,1,1,0,1,1,1
28,61,0,0,0,0,0,2
28,62,1,2,0,0,1,2
28,63,0,0,0,1,0,2
28,64,0,0,1,0,0,2
28,65,1,0,1,0,0,2
28,66,1,0,0,0,0,2
28,67,1,2,2,1,2,2
28,68,0,1,0,0,0,2
28,69,1,0,1,0,0,2
28,70,0,0,2,0,1,2
28,71,1,2,0,3,1,1
28,72,0,0,0,0,0,1
28,73,0,0,3,0,1,1
28,74,1,0,0,0,0,1
28,75,1,0,2,0,0,1
28,76,1,0,1,0,0,1
28,77,0,0,1,1,1,1
28,78,1,2,0,0,1,2
28,79,1,1,1,1,1,2
28,80,0,0,0,1,0,2
28,81,0,1,0,1,1,2
28,82,1,1,0,2,2,1
28,83,0,3,2,0,1,1
28,84,0,0,0,1,0,1
28,85,0,0,2,1,1,1
28,86,1,1,0,0,0,1
28,87,2,0,1,0,1,1
28,88,0,0,1,1,0,1
28,89,0,0,1,0,1,1
28,90,1,0,4,1,4,1
28,91,0,0,0,1,1,1
28,92,0,1,0,1,1,1
28,93,0,2,1,1,1,1
28,94,0,0,0,0,0,1
28,95,0,1,1,0,0,2
28,96,0,1,0,1,0,2
28,97,1,4,0,1,1,2
28,98,0,1,1,1,1,2
28,99,0,1,0,1,1,2
28,100,0,0,0,0,0,2
28,101,0,0,0,1,0,2
28,102,0,1,1,1,0,2
28,103,1,1,0,0,1,1
28,104,0,1,0,0,1,1
28,105,0,2,1,1,0,1
28,106,0,0,0,1,0,1
28,107,0,1,1,1,0,1
28,108,2,1,1,0,0,1
28,109,1,0,0,1,0,1
28,110,1,0,2,0,0,1
28,111,1,1,0,1,0,1
28,112,0,2,0,1,1,1
28,113,0,0,0,0,0,2
28,114,2,2,1,0,2,0
28,115,4,1,0,1,1,0
28,116,1,1,1,0,1,0
28,117,0,0,1,0,1,0
28,118,0,0,0,1,1,0
28,119,0,1,0,0,0,1
29,0,0,0,2,0,0,1
29,1,0,1,0,1,1,1
29,2,0,0,0,1,1,1
29,3,1,0,1,0,0,1
29,4,1,0,1,0,0,1
29,5,1,0,1,0,1,1
29,6,2,0,0,1,1,1
29,7,0,0,1,2,2,1
29,8,0,1,0,0,0,1
29,9,1,0,0,1,0,1
29,10,1,1,0,0,1,1
29,11,0,0,0,0,0,1
29,12,1,2,0,1,1,1
29,13,1,0,1,0,1,1
29,14,0,2,1,0,0,1
29,15,0,2,2,0,0,1
29,16,1,0,0,4,1,1
29,17,0,0,1,0,0,1
29,18,0,1,0,0,0,1
29,19,0,0,0,1,0,1
29,20,0,1,2,0,0,1
29,21,0,0,0,1,0,1
29,22,1,0,0,0,0,0
29,23,1,0,0,0,0,1
29,24,1,1,0,0,0,1
29,25,1,0,1,0,0,1
29,26,0,0,0,1,0,2
29,27,0,0,0,3,2,0
29,28,1,0,0,2,0,0
29,29,0,0,1,0,0,1
29,30,1,0,1,1,0,1
29,31,0,1,0,1,0,1
29,32,0,0,0,0,0,1
29,33,0,1,0,1,0,1
29,34,2,0,1,0,0,1
29,35,0,1,1,0,0,1
29,36,0,1,1,1,0,1
29,37,0,1,1,2,0,1
29,38,0,1,0,0,0,1
29,39,2,0,0,1,0,0
29,40,1,0,0,1,1,0
29,41,0,0,0,0,0,2
29,42,0,0,2,0,0,2
29,43,0,1,0,0,0,2
29,44,0,4,1,0,1,2
29,45,0,1,0,1,0,2
29,46,0,1,0,1,1,2
29,47,2,1,0,0,0,2
29,48,1,2,0,1,1,2
29,49,0,0,0,0,0,2
29,50,1,0,1,1,0,2
29,51,0,0,1,0,0,2
29,52,1,2,0,0,0,2
29,53,0,1,0,0,0,2
29,54,0,1,2,0,2,2
29,55,0,0,1,1,0,2
29,56,0,0,1,1,2,2
29,57,0,0,0,0,0,2
29,58,0,0,0,0,0,2
29,59,0,0,0,0,0,2
29,60,0,1,0,0,0,2
29,61,0,0,2,1,1,2
29,62,0,0,1,1,0,2
29,63,0,0,0,1,0,1
29,64,0,0,1,0,0,1
29,65,0,3,0,0,0,1
29,66,2,0,3,2,1,1
29,67,0,0,0,2,0,1
29,68,0,0,0,0,0,0
29,69,0,0,1,0,0,0
29,70,0,1,1,2,0,0
29,71,1,1,0,0,0,0
29,72,0,0,1,1,0,1
29,73,0,2,1,1,2,1
29,74,0,0,0,1,0,1
29,75,0,0,0,0,0,1
29,76,0,0,0,0,0,1
29,77,2,0,1,2,2,1
29,78,0,2,0,1,3,1
29,79,0,2,0,2,0,1
29,80,0,0,1,1,1,1
29,81,1,1,1,0,0,1
29,82,1,0,0,2,1,1
29,83,1,1,1,0,0,1
29,84,0,0,1,3,1,1
29,85,0,1,0,1,2,1
29,86,0,0,0,2,1,1
29,87,0,0,0,2,1,1
29,88,1,0,1,0,1,1
29,89,3,0,0,0,0,0
29,90,0,0,1,0,0,0
29,91,0,0,0,1,0,0
29,92,1,1,2,2,2,1
29,93,0,0,1,0,0,1
29,94,0,0,1,0,0,1
29,95,0,1,0,2,2,1
29,96,0,0,0,1,0,1
29,97,1,0,1,1,1,1
29,98,1,0,0,1,0,1
29,99,0,1,0,1,0,1
29,100,1,0,0,1,0,1
29,101,1,0,1,1,1,1
29,102,0,0,0,0,0,1
29,103,0,1,0,1,1,1
29,104,0,0,2,3,1,1
29,105,1,2,1,1,1,1
29,106,0,0,0,0,0,1
29,107,0,0,2,0,1,1
29,108,1,0,1,0,0,1
29,109,0,0,0,1,1,1
29,110,0,0,0,1,0,1
29,111,0,0,1,1,0,1
29,112,1,0,0,1,1,1
29,113,0,0,1,0,0,1
29,114,0,0,0,0,0,1
29,115,0,1,1,1,0,1
29,116,0,0,1,1,1,1
29,117,1,0,1,1,0,1
29,118,0,0,0,0,0,1
29,119,0,0,0,1,0,1
30,0,2,0,1,1,0,0
30,1,0,0,0,0,0,0
30,2,2,1,0,0,2,0
30,3,1,0,0,1,1,0
30,4,0,4,0,3,1,0
30,5,0,1,0,1,2,0
30,6,0,1,0,2,1,0
30,7,0,0,1,1,0,0
30,8,1,3,1,0,0,0
30,9,1,1,2,1,0,0
30,10,1,2,0,2,0,0
30,11,0,1,0,2,0,0
30,12,0,0,1,0,0,0
30,13,1,2,0,0,0,0
30,14,2,0,1,0,3,0
30,15,0,3,1,1,2,0
30,16,1,0,1,2,2,0
30,17,3,1,0,0,2,0
30,18,0,0,0,0,0,0
30,19,0,0,0,0,0,0
30,20,3,1,0,1,1,0
30,21,1,2,0,0,2,0
30,22,0,2,0,1,1,0
30,23,1,3,0,0,3,0
30,24,1,2,2,0,1,0
30,25,0,1,0,1,1,2
30,26,0,0,1,1,0,2
30,27,0,0,3,1,0,2
30,28,1,4,0,2,1,2
30,29,2,0,1,0,1,2
30,30,0,2,0,0,0,2
30,31,1,2,1,1,3,2
30,32,1,1,1,1,0,2
30,33,1,0,2,0,0,2
30,34,0,1,0,1,1,2
30,35,0,0,1,1,0,2
30,36,1,0,1,0,0,2
30,37,1,1,0,1,0,2
30,38,2,0,0,1,1,2
30,39,0,0,1,0,0,2
30,40,1,0,0,0,0,2
30,41,2,1,0,0,1,2
30,42,1,0,0,1,2,0
30,43,2,1,3,1,0,2
30,44,0,2,0,0,1,2
30,45,0,2,0,0,0,2
30,46,1,0,1,2,0,2
30,47,0,0,1,1,2,2
30,48,1,0,1,1,0,2
30,49,0,0,1,0,0,1
30,50,3,0,2,2,1,1
30,51,1,1,2,1,0,1
30,52,0,0,0,1,0,1
30,53,0,0,0,1,0,1
30,54,1,0,0,1,0,1
30,55,0,2,1,0,0,1
30,56,1,1,0,3,2,1
30,57,1,1,1,2,3,1
30,58,0,1,0,3,0,1
30,59,0,1,0,0,0,1
30,60,0,0,2,2,2,1
30,61,1,3,3,0,3,1
30,62,0,1,0,1,1,1
30,63,1,2,0,0,0,1
30,64,1,0,2,3,0,1
30,65,2,0,1,1,1,1
30,66,0,0,1,0,0,1
30,67,1,2,1,2,2,1
30,68,1,0,0,1,1,1
30,69,0,0,0,0,0,1
30,70,1,3,1,2,2,0
30,71,2,1,0,0,2,0
30,72,1,1,2,1,0,0
30,73,2,0,1,2,1,0
30,74,2,0,1,0,0,0
30,75,3,0,0,0,2,0
30,76,1,0,3,1,0,0
30,77,0,2,0,1,1,0
30,78,1,1,2,1,0,0
30,79,3,0,1,1,4,0
30,80,1,1,1,0,0,0
30,81,1,0,2,0,0,0
30,82,2,2,0,1,2,0
30,83,0,1,1,0,1,0
30,84,2,0,2,1,3,0
30,85,0,2,1,0,0,0
30,86,1,2,0,1,0,0
30,87,3,4,1,0,1,0
30,88,0,1,0,2,1,0
30,89,1,0,0,1,1,0
30,90,0,0,1,2,2,0
30,91,1,1,0,0,0,0
30,92,0,1,0,0,0,0
30,93,2,0,1,2,1,0
30,94,1,2,1,2,1,0
30,95,1,3,1,0,1,0
30,96,0,3,0,2,1,2
30,97,1,0,1,1,0,2
30,98,0,1,1,0,0,0
30,99,1,2,0,0,1,0
30,100,1,1,2,0,1,0
30,101,0,1,0,1,0,0
30,102,1,0,2,0,0,0
30,103,1,0,0,1,1,0
30,104,2,1,1,2,5,0
30,105,0,2,1,1,0,2
30,106,0,1,1,1,1,2
30,107,0,1,0,1,0,2
30,108,0,3,0,1,2,2
30,109,1,0,0,0,0,2
30,110,1,0,2,1,0,2
30,111,0,1,0,1,1,2
30,112,1,1,0,0,0,2
30,113,1,1,1,1,0,1
30,114,0,0,1,0,1,1
30,115,0,0,1,1,0,1
30,116,0,0,4,1,3,1
30,117,0,1,1,0,0,1
30,118,0,1,4,1,4,1
30,119,2,1,0,2,2,1
31,0,0,0,1,3,4,1
31,1,0,0,0,1,0,1
31,2,0,1,1,1,2,1
31,3,1,1,3,2,2,2
31,4,0,1,0,1,0,2
31,5,1,0,0,1,0,2
31,6,0,1,0,0,0,2
31,7,2,2,0,1,3,2
31,8,1,4,2,0,1,2
31,9,0,0,2,1,0,2
31,10,0,0,0,3,0,1
31,11,0,0,1,0,0,1
31,12,0,1,0,0,0,1
31,13,0,0,0,1,0,1
31,14,1,1,1,0,0,1
31,15,0,0,0,2,3,1
31,16,0,0,0,1,1,1
31,17,0,0,2,0,2,1
31,18,0,0,3,0,0,1
31,19,0,2,0,0,0,2
31,20,1,0,0,0,0,2
31,21,1,1,1,0,0,2
31,22,0,0,1,0,0,2
31,23,1,0,1,0,0,2
31,24,0,0,0,0,0,2
31,25,0,2,0,0,1,2
31,26,1,2,0,1,1,0
31,27,0,0,1,0,0,0
31,28,2,1,0,1,2,0
31,29,1,2,0,1,1,0
31,30,1,0,0,2,0,0
31,31,0,2,0,1,1,0
31,32,1,0,0,3,0,1
31,33,0,0,0,1,1,1
31,34,0,0,2,2,0,1
31,35,1,0,1,0,0,1
31,36,0,1,0,2,2,1
31,37,0,0,0,0,0,2
31,38,0,0,1,1,0,2
31,39,0,0,0,0,0,2
31,40,0,0,2,1,2,2
31,41,0,2,0,0,0,2
31,42,0,1,1,2,0,2
31,43,0,1,0,0,2,2
31,44,1,0,0,0,0,2
31,45,0,4,1,0,2,2
31,46,0,1,0,1,0,2
31,47,0,0,0,0,0,2
31,48,0,1,0,2,2,2
31,49,0,1,2,2,1,2
31,50,1,1,1,1,1,2
31,51,0,0,0,2,3,2
31,52,0,0,1,0,1,2
31,53,2,1,0,0,0,2
31,54,0,4,3,0,1,2
31,55,1,2,0,0,0,2
31,56,0,2,0,0,0,2
31,57,0,0,1,1,0,2
31,58,0,2,1,0,0,2
31,59,1,2,0,0,0,2
31,60,3,1,0,3,1,2
31,61,0,0,0,2,0,2
31,62,1,0,0,0,0,2
31,63,0,1,0,0,0,2
31,64,1,0,1,2,0,1
31,65,0,2,1,0,0,1
31,66,0,1,0,2,0,1
31,67,1,1,2,0,0,0
31,68,0,0,0,0,0,0
31,69,1,0,0,1,0,0
31,70,1,0,0,0,1,0
31,71,2,5,1,0,2,0
31,72,1,1,0,0,1,0
31,73,1,2,0,0,1,0
31,74,0,2,0,0,0,0
31,75,2,0,2,0,3,0
31,76,0,2,0,1,0,0
31,77,0,0,2,0,2,0
31,78,1,1,0,0,1,0
31,79,0,3,0,0,0,0
31,80,1,0,0,1,0,2
31,81,0,0,0,1,0,1
31,82,1,0,0,0,0,1
31,83,1,1,0,2,1,1
31,84,0,1,0,1,0,1
31,85,1,2,2,2,1,1
31,86,0,0,0,2,1,1
31,87,0,2,0,1,0,1
31,88,0,1,0,0,0,1
31,89,1,0,1,3,0,1
31,90,0,0,1,0,1,1
31,91,0,1,1,1,0,1
31,92,0,0,1,0,1,1
31,93,0,3,1,1,0,2
31,94,0,0,0,0,0,2
31,95,0,1,0,1,1,2
31,96,0,1,0,1,0,0
31,97,0,0,0,2,0,1
31,98,0,1,2,1,0,1
31,99,0,1,0,1,1,1
31,100,1,0,1,0,3,1
31,101,0,0,0,1,0,1
31,102,0,0,0,0,0,1
31,103,2,0,0,1,0,1
31,104,0,0,2,2,0,1
31,105,0,0,2,0,0,1
31,106,1,1,1,1,2,1
31,107,1,1,1,1,0,0
31,108,0,1,0,1,0,0
31,109,1,1,1,1,1,0
31,110,1,0,0,1,1,0
31,111,0,2,0,0,0,0
31,112,0,1,0,0,0,0
31,113,0,0,0,0,0,0
31,114,0,0,0,0,0,0
31,115,1,1,2,0,3,2
31,116,0,0,0,1,0,0
31,117,0,2,0,0,1,0
31,118,2,0,0,0,1,0
31,119,1,1,0,1,1,0
32,0,0,0,0,0,0,2
32,1,1,0,1,0,1,2
32,2,1,0,1,0,1,0
32,3,2,1,0,1,2,0
32,4,3,0,0,1,1,0
32,5,0,1,3,2,1,2
32,6,0,2,0,0,2,2
32,7,1,3,0,1,1,2
32,8,0,0,1,2,2,0
32,9,0,1,0,0,1,0
32,10,2,0,1,4,2,0
32,11,0,0,1,1,0,0
32,12,2,0,0,0,0,0
32,13,1,0,0,1,0,1
32,14,2,1,0,0,0,1
32,15,1,1,1,1,1,1
32,16,2,0,1,0,1,1
32,17,0,0,0,0,0,0
32,18,1,1,0,1,1,0
32,19,1,0,0,0,0,0
32,20,1,0,0,0,2,0
32,21,0,1,1,1,1,0
32,22,1,0,0,1,1,0
32,23,1,2,1,1,1,0
32,24,0,0,0,0,0,0
32,25,0,0,0,0,0,0
32,26,1,1,0,0,0,0
32,27,0,0,1,1,0,1
32,28,1,1,0,2,1,2
32,29,1,1,1,1,0,2
32,30,1,0,0,0,0,2
32,31,2,2,0,0,1,2
32,32,0,0,0,1,1,2
32,33,0,0,0,1,0,2
32,34,1,0,0,0,0,2
32,35,1,1,1,2,1,2
32,36,0,1,1,0,0,2
32,37,0,1,0,1,0,2
32,38,0,0,1,0,0,2
32,39,0,0,0,0,0,2
32,40,0,1,1,3,1,2
32,41,0,1,0,2,1,2
32,42,1,0,0,0,0,2
32,43,0,0,0,0,0,2
32,44,0,0,0,1,0,2
32,45,0,0,0,0,0,2
32,46,0,0,0,1,1,2
32,47,0,0,1,0,0,2
32,48,0,0,1,2,0,2
32,49,0,1,3,0,1,2
32,50,0,0,0,2,0,2
32,51,0,1,1,0,0,2
32,52,0,0,0,0,0,2
32,53,0,1,1,1,1,1
32,54,0,0,0,2,0,1
32,55,0,2,0,1,1,1
32,56,0,1,1,0,1,1
32,57,2,0,2,0,1,1
32,58,0,0,2,1,0,1
32,59,1,0,0,0,0,1
32,60,4,2,0,0,0,1
32,61,0,1,0,0,0,1
32,62,0,0,0,0,1,1
32,63,0,0,0,1,0,1
32,64,1,1,1,1,4,1
32,65,1,0,2,1,0,2
32,66,1,0,1,1,0,2
32,67,0,1,0,1,0,1
32,68,0,0,0,3,2,1
32,69,0,0,0,0,0,1
32,70,1,0,0,2,0,1
32,71,0,0,0,1,0,1
32,72,1,0,0,2,2,2
32,73,1,2,3,0,1,2
32,74,0,2,0,0,0,2
32,75,0,0,1,0,0,1
32,76,1,0,0,0,0,1
32,77,0,1,1,1,0,1
32,78,1,0,1,1,2,1
32,79,1,3,1,0,2,1
32,80,2,0,1,1,2,1
32,81,1,0,0,2,1,1
32,82,0,0,0,2,1,1
32,83,1,1,0,0,0,0
32,84,0,0,0,0,0,1
32,85,4,0,0,3,2,1
32,86,2,1,0,0,0,1
32,87,0,0,0,1,0,1
32,88,1,1,1,1,0,1
32,89,0,1,0,0,1,1
32,90,1,0,0,0,0,1
32,91,1,0,2,1,0,1
32,92,1,1,1,2,0,1
32,93,0,1,1,0,1,1
32,94,0,0,0,1,0,0
32,95,1,0,0,0,1,0
32,96,1,0,1,1,1,0
32,97,3,1,0,0,0,0
32,98,0,0,0,3,1,0
32,99,0,2,0,1,1,0
32,100,1,0,0,1,0,0
32,101,0,2,1,0,1,0
32,102,2,1,0,1,0,0
32,103,0,1,1,1,0,0
32,104,1,0,0,1,1,0
32,105,0,1,0,1,0,0
32,106,5,0,0,0,1,0
32,107,0,3,1,2,2,0
32,108,0,0,0,1,0,1
32,109,0,1,0,1,3,1
32,110,0,0,1,1,0,2
32,111,1,2,1,1,1,2
32,112,0,2,0,0,0,2
32,113,0,1,0,1,1,2
32,114,0,2,0,3,1,2
32,115,1,0,0,0,1,2
32,116,0,3,0,0,0,2
32,117,0,2,0,0,0,2
32,118,1,0,0,1,0,2
32,119,2,0,0,0,0,2
33,0,1,1,0,2,4,1
33,1,1,1,0,0,0,1
33,2,1,0,0,1,1,1
33,3,0,0,1,4,3,1
33,4,0,3,1,1,1,1
33,5,1,0,0,3,2,1
33,6,1,1,0,1,0,1
33,7,0,0,1,0,0,1
33,8,0,0,0,4,0,1
33,9,0,0,0,2,0,1
33,10,0,0,0,0,0,2
33,11,0,0,0,0,0,2
33,12,0,0,0,1,0,2
33,13,0,2,0,0,1,2
33,14,0,0,1,1,1,2
33,15,0,1,0,0,0,2
33,16,0,2,0,1,0,2
33,17,1,0,1,0,0,2
33,18,0,0,0,0,0,2
33,19,1,1,0,1,0,2
33,20,1,0,2,0,2,2
33,21,0,1,0,0,0,2
33,22,0,0,0,0,0,2
33,23,1,1,0,1,0,2
33,24,3,0,0,1,1,2
33,25,0,2,1,0,0,2
